CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary
822,0,1,32.0,8,116358.0,1,1.0,0.0,108798.36
656,2,0,23.0,4,163549.63,1,0.0,1.0,21085.12
745,2,1,51.0,3,99183.9,1,1.0,1.0,28922.25
386,1,0,53.0,1,131955.07,1,1.0,1.0,62514.65
684,1,0,41.0,1,134177.06,1,0.0,0.0,177506.66
635,1,0,38.0,1,0.0,2,1.0,0.0,90605.05
582,0,1,30.0,2,0.0,2,1.0,1.0,132029.95
613,1,1,19.0,5,0.0,1,1.0,1.0,176903.35
795,2,0,56.0,9,94348.94,1,1.0,0.0,29239.29
659,0,0,32.0,2,155584.21,1,0.0,1.0,153662.88
745,0,0,28.0,6,0.0,2,1.0,0.0,154389.18
604,1,0,41.0,10,0.0,2,1.0,1.0,166224.39
509,2,1,32.0,9,170661.47,1,1.0,1.0,21646.2
706,2,0,29.0,6,185544.36,1,1.0,0.0,171037.63
619,1,0,44.0,6,52831.13,1,1.0,1.0,112649.22
572,2,1,51.0,8,97750.07,3,1.0,1.0,193014.26
695,0,1,36.0,6,114007.5,2,1.0,0.0,118120.88
543,0,0,71.0,1,104308.77,1,1.0,1.0,25650.04
640,0,0,33.0,6,84719.13,2,1.0,1.0,113048.79
672,0,1,39.0,2,0.0,2,1.0,0.0,87372.49
701,0,1,39.0,9,140236.98,1,0.0,1.0,146651.99
634,1,1,25.0,9,0.0,2,1.0,1.0,8227.91
531,1,0,42.0,6,75302.85,2,0.0,0.0,57034.35
699,0,1,27.0,1,0.0,2,1.0,0.0,93003.21
605,0,0,51.0,9,104760.82,1,1.0,1.0,165574.54
534,0,0,49.0,7,0.0,1,1.0,0.0,13566.48
449,1,0,31.0,1,113693.0,1,0.0,0.0,82796.29
684,1,0,36.0,5,174180.39,1,1.0,0.0,119830.08
622,2,1,42.0,9,115766.26,1,0.0,0.0,72155.85
714,0,0,40.0,0,0.0,2,1.0,0.0,62762.12
712,1,0,48.0,8,0.0,2,1.0,0.0,183235.33
783,0,0,72.0,5,121215.9,2,1.0,1.0,105206.48
743,2,1,45.0,10,144677.19,3,1.0,0.0,22512.44
683,0,1,36.0,5,115350.63,1,1.0,1.0,122305.91
654,1,1,40.0,5,105683.63,1,1.0,0.0,173617.09
700,0,1,37.0,1,135179.49,1,1.0,0.0,160670.37
744,1,1,31.0,0,117551.23,1,1.0,0.0,158958.9
645,2,1,25.0,1,157404.02,2,1.0,0.0,93073.04
525,1,1,36.0,3,77910.23,1,1.0,0.0,67238.01
732,0,1,25.0,0,110942.9,1,0.0,0.0,172576.56
721,0,0,40.0,7,0.0,2,1.0,1.0,122580.48
622,0,1,32.0,5,179305.09,1,1.0,1.0,149043.78
654,2,1,31.0,5,150593.59,2,1.0,1.0,105218.45
529,0,0,43.0,0,123815.86,1,1.0,1.0,78463.99
720,1,0,59.0,6,0.0,2,1.0,1.0,160849.43
850,2,0,25.0,8,69385.17,2,1.0,0.0,87834.24
667,2,1,27.0,2,138032.15,1,1.0,0.0,166317.71
620,0,1,41.0,3,0.0,2,1.0,1.0,137309.06
616,0,1,29.0,9,0.0,1,1.0,1.0,166984.44
637,2,0,46.0,2,143500.82,1,1.0,0.0,166996.46
710,1,0,29.0,3,119670.18,1,1.0,0.0,188022.44
717,1,1,33.0,1,99106.73,1,0.0,0.0,194467.23
786,2,1,24.0,2,120135.55,2,1.0,1.0,125449.47
651,0,0,39.0,8,0.0,1,1.0,0.0,137452.57
530,0,0,55.0,4,120905.03,1,0.0,1.0,123475.88
815,1,0,57.0,5,0.0,3,0.0,0.0,38941.44
715,2,0,34.0,9,102277.52,1,0.0,0.0,177852.57
496,2,0,55.0,4,125292.53,1,1.0,1.0,31532.96
680,1,1,42.0,0,0.0,1,1.0,0.0,136377.21
646,0,0,51.0,4,101629.3,1,0.0,0.0,130541.1
807,2,1,47.0,1,171937.27,1,1.0,1.0,65636.92
727,0,1,47.0,7,0.0,2,1.0,0.0,193305.35
787,0,1,25.0,5,0.0,2,1.0,0.0,47307.9
806,0,1,34.0,6,0.0,2,0.0,0.0,100809.99
603,0,1,31.0,1,129743.75,1,1.0,0.0,109145.2
649,1,1,32.0,1,0.0,1,0.0,1.0,91167.19
547,2,1,41.0,3,151191.31,1,1.0,0.0,175295.89
684,2,1,32.0,3,102630.13,2,1.0,1.0,127433.47
477,0,0,57.0,9,114023.64,2,1.0,1.0,71167.17
558,2,1,41.0,2,124227.14,1,1.0,1.0,111184.67
695,0,0,23.0,1,0.0,2,1.0,1.0,141756.32
592,1,1,35.0,6,80285.16,1,1.0,0.0,72678.75
789,0,1,31.0,4,175477.15,1,1.0,1.0,172832.9
597,0,0,29.0,1,132144.35,1,1.0,0.0,158086.33
839,2,1,47.0,2,136911.07,1,1.0,1.0,168184.62
405,2,1,31.0,5,133299.67,2,1.0,1.0,72950.14
658,0,1,39.0,7,0.0,2,1.0,0.0,48378.4
684,2,1,42.0,1,117691.0,1,1.0,1.0,23135.65
633,0,1,35.0,10,0.0,2,1.0,0.0,65675.47
589,0,1,46.0,9,0.0,2,1.0,0.0,170676.67
750,2,0,37.0,1,133199.71,2,1.0,1.0,27366.77
771,1,1,51.0,5,135506.58,3,1.0,1.0,152479.64
812,2,1,33.0,2,127154.14,2,0.0,1.0,105383.49
539,1,1,39.0,2,0.0,2,1.0,1.0,48189.94
670,2,0,42.0,5,49508.79,3,1.0,1.0,100324.01
673,0,1,41.0,5,0.0,1,1.0,1.0,65657.29
538,0,0,62.0,3,75051.49,1,0.0,0.0,17682.02
575,1,1,52.0,8,123925.23,1,0.0,0.0,111342.66
682,0,1,41.0,6,0.0,2,0.0,1.0,134158.09
712,0,1,33.0,3,153819.58,1,1.0,0.0,79176.09
598,1,0,39.0,5,0.0,2,1.0,1.0,83103.46
776,1,1,30.0,6,0.0,2,0.0,1.0,63908.86
606,1,0,23.0,10,70417.79,1,0.0,1.0,90896.04
686,1,1,38.0,7,111484.88,1,1.0,1.0,76076.2
850,1,1,38.0,1,146343.98,1,0.0,1.0,103902.11
642,0,1,72.0,1,160541.0,2,1.0,1.0,142223.94
606,2,1,27.0,2,130274.26,2,1.0,0.0,147533.09
627,0,0,21.0,7,98993.02,1,1.0,1.0,169156.64
850,1,1,36.0,0,0.0,2,1.0,0.0,141242.57
850,2,1,32.0,9,141827.33,2,1.0,1.0,149458.73
724,0,0,40.0,6,110054.45,1,1.0,1.0,86950.72
579,0,1,28.0,4,0.0,2,1.0,1.0,176925.69
727,1,1,28.0,1,0.0,1,1.0,0.0,40357.39
813,2,0,36.0,6,98088.09,1,0.0,1.0,26687.22
642,0,1,48.0,9,118317.27,4,0.0,0.0,78702.98
669,1,1,22.0,10,0.0,2,1.0,0.0,176163.74
574,2,1,54.0,1,99774.5,1,0.0,0.0,4896.11
774,0,0,32.0,4,0.0,2,0.0,0.0,114899.13
735,0,0,38.0,1,0.0,3,0.0,0.0,92220.12
639,1,0,27.0,8,133806.54,2,1.0,0.0,6251.3
738,1,1,44.0,2,0.0,2,1.0,0.0,43018.82
835,0,1,32.0,8,124993.29,2,1.0,1.0,27548.06
637,1,0,44.0,0,157622.58,1,1.0,1.0,120454.2
589,2,1,48.0,5,126111.61,1,0.0,1.0,133961.19
591,0,1,42.0,9,161651.37,2,1.0,1.0,131753.97
723,0,0,40.0,7,142856.95,2,0.0,0.0,38019.74
831,2,1,44.0,3,111100.98,1,1.0,1.0,28144.07
733,1,1,35.0,8,102918.38,1,1.0,1.0,45959.86
731,0,0,30.0,5,0.0,2,1.0,0.0,189528.72
654,0,1,47.0,10,0.0,2,1.0,0.0,170481.98
828,0,1,37.0,4,0.0,2,1.0,0.0,94845.45
590,1,1,22.0,7,125265.61,1,1.0,1.0,161253.08
657,0,1,37.0,4,82500.28,1,1.0,1.0,115260.72
531,2,0,64.0,2,175754.87,2,1.0,1.0,60721.4
516,0,0,47.0,6,109387.33,1,0.0,0.0,121365.45
561,0,1,37.0,1,100443.36,2,0.0,1.0,101693.73
682,1,0,54.0,0,83102.72,2,1.0,1.0,54132.93
575,1,1,28.0,7,0.0,1,1.0,1.0,10666.05
623,0,0,28.0,4,0.0,2,1.0,0.0,41227.67
642,0,0,40.0,7,0.0,2,1.0,0.0,10712.82
779,0,0,48.0,2,115290.27,1,0.0,0.0,98912.69
671,0,0,42.0,6,0.0,2,1.0,0.0,197202.48
495,0,0,40.0,1,140197.71,2,1.0,0.0,150720.39
850,0,0,28.0,1,105245.34,1,0.0,1.0,74780.13
630,0,1,50.0,8,0.0,2,0.0,1.0,79377.45
588,0,1,32.0,1,0.0,2,1.0,1.0,8763.87
562,2,1,35.0,3,142296.13,1,0.0,1.0,177112.7
740,1,0,56.0,4,99097.33,1,1.0,1.0,85016.64
695,0,1,28.0,5,171069.39,2,1.0,1.0,88689.4
589,0,0,39.0,7,0.0,2,0.0,0.0,95985.64
607,0,0,31.0,1,102523.88,1,1.0,1.0,166792.71
794,0,1,35.0,6,0.0,2,1.0,1.0,68730.91
580,2,1,44.0,9,143391.07,1,0.0,0.0,146891.07
644,2,0,44.0,8,106022.73,2,0.0,0.0,148727.42
636,1,0,36.0,1,0.0,1,1.0,0.0,43134.58
599,2,1,36.0,3,128960.21,2,1.0,1.0,40318.33
507,0,0,35.0,2,0.0,2,1.0,0.0,97633.93
682,0,0,48.0,7,0.0,2,1.0,0.0,65069.03
714,0,0,24.0,7,0.0,2,1.0,0.0,166335.0
696,0,0,25.0,8,126442.59,1,1.0,0.0,121904.44
599,1,1,51.0,0,0.0,1,1.0,1.0,175235.99
577,0,1,37.0,2,127261.35,1,1.0,0.0,56185.05
733,1,0,32.0,5,0.0,2,1.0,0.0,131625.14
647,0,0,33.0,4,0.0,1,1.0,0.0,152323.04
831,0,0,34.0,2,0.0,2,0.0,0.0,165840.94
543,2,1,30.0,6,73481.05,1,1.0,1.0,176692.65
679,0,1,34.0,7,160515.37,1,1.0,0.0,121904.14
713,2,0,61.0,4,149525.34,2,1.0,0.0,123663.63
690,2,1,43.0,2,166522.78,1,0.0,0.0,119644.59
751,0,1,29.0,1,135536.5,1,1.0,0.0,66825.33
613,2,0,43.0,10,120481.69,1,0.0,0.0,94875.03
701,1,1,28.0,1,103421.32,1,0.0,1.0,76304.73
698,0,1,33.0,5,135658.73,2,0.0,1.0,39755.0
451,0,0,36.0,2,0.0,2,1.0,1.0,180142.42
665,0,1,28.0,8,191402.82,2,1.0,0.0,83238.4
726,2,1,50.0,9,94504.35,1,0.0,1.0,5078.9
608,2,0,44.0,5,126147.84,1,0.0,1.0,132424.69
549,0,0,46.0,7,0.0,1,1.0,1.0,109057.56
803,0,1,33.0,6,0.0,2,1.0,0.0,115676.61
663,0,1,43.0,4,87624.03,2,1.0,0.0,149401.33
558,0,0,45.0,1,153697.53,2,0.0,0.0,89891.4
714,0,0,25.0,4,0.0,2,0.0,0.0,82500.84
704,0,1,39.0,5,0.0,1,1.0,0.0,6416.92
805,2,0,45.0,9,116585.97,1,1.0,0.0,189428.75
659,2,1,34.0,9,134464.58,2,1.0,0.0,178833.34
738,2,1,62.0,10,83008.31,1,1.0,1.0,42766.03
635,1,1,35.0,2,113635.16,1,1.0,0.0,90883.12
530,1,0,36.0,7,0.0,2,1.0,0.0,80619.09
661,2,1,41.0,5,122552.48,2,0.0,1.0,120646.4
531,1,1,31.0,2,118899.45,2,0.0,0.0,41409.36
694,0,0,29.0,5,99713.87,1,0.0,0.0,112317.89
731,0,0,36.0,6,0.0,1,0.0,0.0,152128.36
556,0,0,36.0,2,134208.22,1,0.0,1.0,177670.57
647,2,0,41.0,1,85906.65,3,1.0,0.0,189159.97
850,2,1,32.0,3,137714.25,1,0.0,1.0,159403.68
573,1,1,33.0,1,160777.9,1,1.0,1.0,149536.15
591,0,1,45.0,5,0.0,2,1.0,1.0,155492.87
723,0,1,21.0,4,0.0,2,0.0,0.0,24847.02
617,0,1,25.0,1,102585.88,2,1.0,1.0,115387.4
704,2,0,39.0,10,102556.18,2,1.0,0.0,171971.25
457,2,1,42.0,4,126772.57,1,0.0,1.0,126106.4
787,2,0,38.0,3,158373.23,1,1.0,1.0,28228.35
651,0,0,34.0,9,0.0,2,1.0,0.0,138113.71
612,2,1,42.0,5,141927.1,1,1.0,1.0,43018.98
828,1,1,47.0,1,109876.82,2,1.0,0.0,83611.45
724,0,0,34.0,2,0.0,2,1.0,1.0,118863.38
648,2,1,44.0,9,111369.79,2,1.0,1.0,91947.74
569,1,1,35.0,3,116969.35,1,0.0,0.0,94488.82
765,2,0,34.0,8,136729.51,2,0.0,0.0,47058.21
577,2,0,44.0,1,152086.15,1,0.0,1.0,44719.5
603,1,1,46.0,2,0.0,2,1.0,0.0,174478.54
568,1,1,28.0,1,127289.28,1,0.0,0.0,45611.51
748,2,1,45.0,2,119852.01,1,0.0,0.0,73853.94
573,1,1,38.0,4,0.0,2,1.0,1.0,196517.43
771,1,0,41.0,5,0.0,2,0.0,1.0,92914.67
763,0,1,35.0,9,0.0,1,1.0,1.0,31372.91
410,0,0,35.0,7,117183.74,1,1.0,1.0,109733.73
728,0,1,33.0,8,129907.63,1,0.0,1.0,36083.96
655,1,0,78.0,2,0.0,2,0.0,1.0,188435.38
580,2,0,36.0,6,145387.32,2,1.0,1.0,169963.2
712,0,1,35.0,7,124616.23,1,1.0,1.0,69320.97
680,0,1,31.0,9,0.0,2,1.0,0.0,36145.53
383,1,0,48.0,8,95808.19,1,0.0,0.0,137702.01
721,0,1,35.0,10,0.0,2,1.0,0.0,71594.26
620,0,0,42.0,1,0.0,2,0.0,1.0,65565.92
774,1,0,36.0,8,117152.3,1,0.0,0.0,101828.39
563,0,1,35.0,3,106250.72,1,0.0,0.0,39546.32
850,2,0,27.0,8,111837.78,2,1.0,1.0,110805.79
681,0,1,47.0,9,97023.21,1,1.0,1.0,2168.13
631,0,0,31.0,8,137687.72,1,1.0,0.0,190067.12
614,1,0,40.0,3,113348.5,1,1.0,1.0,77789.01
704,1,1,24.0,10,122109.78,1,1.0,1.0,127654.37
786,0,1,32.0,2,120452.4,2,0.0,0.0,79602.86
534,0,0,53.0,7,0.0,2,1.0,1.0,80619.17
590,1,1,34.0,0,65812.35,2,0.0,1.0,160346.3
583,1,0,40.0,3,54428.37,1,1.0,0.0,109638.78
656,0,0,75.0,3,0.0,2,1.0,1.0,1276.87
597,0,1,33.0,9,0.0,2,1.0,0.0,49374.82
588,2,0,48.0,1,143279.58,2,1.0,0.0,31580.8
667,2,1,32.0,0,103846.65,1,1.0,0.0,20560.69
627,0,1,37.0,2,125190.86,1,0.0,1.0,84584.69
708,0,0,33.0,8,0.0,2,0.0,1.0,15246.83
641,0,1,65.0,6,38340.02,1,1.0,0.0,32607.77
527,2,0,28.0,2,123802.98,2,1.0,1.0,155846.69
592,0,1,37.0,3,96651.03,1,1.0,1.0,3232.82
465,0,1,33.0,8,0.0,2,1.0,0.0,177668.55
628,0,1,39.0,6,0.0,2,0.0,0.0,134441.6
678,0,1,43.0,1,133237.21,1,1.0,0.0,111032.79
570,0,0,61.0,6,142105.35,1,1.0,1.0,45214.04
815,0,1,37.0,1,166115.42,1,1.0,0.0,67208.3
817,0,0,37.0,6,81070.34,2,1.0,0.0,80985.88
717,0,1,35.0,4,0.0,1,1.0,1.0,167573.06
641,0,0,53.0,0,123835.52,2,0.0,1.0,160110.65
624,0,1,51.0,10,123401.43,2,1.0,1.0,127825.25
579,2,1,49.0,4,169377.31,1,1.0,1.0,123535.05
698,0,1,38.0,2,130015.24,1,1.0,1.0,41595.3
645,0,1,32.0,4,0.0,2,0.0,1.0,97628.08
691,0,1,34.0,8,133936.04,2,1.0,0.0,91359.79
638,0,1,34.0,6,114543.27,1,1.0,1.0,97755.29
705,0,0,31.0,3,119794.67,1,0.0,0.0,182528.44
720,0,1,33.0,9,0.0,2,1.0,1.0,142956.48
553,1,1,44.0,4,0.0,1,1.0,0.0,10789.3
658,0,0,29.0,8,0.0,2,0.0,1.0,130461.09
648,2,0,32.0,8,157138.99,3,1.0,0.0,190994.48
636,1,1,45.0,3,0.0,2,1.0,1.0,159463.8
527,2,0,41.0,10,136733.24,1,1.0,1.0,57589.29
717,2,0,28.0,9,82498.14,2,0.0,0.0,40437.67
614,1,1,39.0,3,151914.93,1,0.0,0.0,56459.45
737,0,1,43.0,0,80090.93,1,1.0,0.0,39920.0
587,1,1,51.0,3,83739.32,1,0.0,1.0,148798.45
682,0,0,35.0,2,181166.44,1,1.0,1.0,63737.19
710,0,1,38.0,3,130588.82,1,1.0,1.0,154997.64
507,0,1,42.0,6,0.0,2,1.0,0.0,34777.23
609,2,1,33.0,6,94126.67,1,0.0,0.0,93718.16
786,0,1,32.0,9,0.0,2,1.0,0.0,133112.41
688,0,1,38.0,7,148045.68,1,1.0,0.0,175479.92
710,0,1,38.0,2,0.0,2,1.0,0.0,96.27
779,1,1,33.0,3,0.0,2,1.0,0.0,30804.68
733,0,0,44.0,6,168165.84,1,0.0,1.0,197193.49
583,2,0,26.0,10,72835.56,2,1.0,0.0,96792.15
627,0,1,41.0,3,0.0,2,1.0,0.0,132719.8
666,2,1,31.0,3,123212.08,2,1.0,1.0,112157.31
620,1,1,38.0,0,0.0,2,1.0,1.0,38015.34
614,1,0,39.0,6,0.0,2,1.0,1.0,164018.98
606,0,1,40.0,6,119501.88,2,1.0,0.0,46774.94
700,2,0,39.0,5,144550.83,2,1.0,1.0,189664.43
677,2,1,34.0,3,126729.41,1,1.0,1.0,26106.39
850,2,1,36.0,5,119984.07,1,1.0,0.0,191535.11
564,0,1,35.0,4,0.0,1,1.0,0.0,158937.55
771,1,0,56.0,2,0.0,1,1.0,1.0,25222.6
620,1,1,42.0,9,121490.05,1,1.0,1.0,29296.74
610,1,1,46.0,5,91897.8,1,1.0,0.0,54394.28
609,1,1,39.0,2,139443.75,2,1.0,0.0,9234.06
683,2,1,35.0,5,144961.97,1,0.0,1.0,26796.73
633,2,1,42.0,3,126041.02,1,0.0,1.0,11796.89
676,2,1,28.0,1,69459.05,2,1.0,1.0,128461.29
693,0,1,38.0,7,198338.77,2,1.0,1.0,14278.18
709,0,1,36.0,0,0.0,2,1.0,0.0,46811.77
569,2,1,35.0,2,109196.66,3,1.0,0.0,109393.19
684,1,0,38.0,3,134168.5,3,1.0,0.0,3966.5
565,0,1,34.0,6,0.0,1,1.0,1.0,63173.64
681,0,1,29.0,8,0.0,1,1.0,0.0,66367.33
503,1,0,36.0,9,0.0,2,1.0,1.0,16274.67
656,0,1,40.0,2,0.0,2,1.0,1.0,180553.48
566,2,1,65.0,4,120100.41,1,1.0,0.0,107563.16
592,0,0,62.0,5,0.0,1,1.0,1.0,100941.57
687,1,0,50.0,5,0.0,2,1.0,0.0,110230.4
686,1,1,22.0,8,0.0,2,0.0,0.0,142331.85
616,1,1,30.0,2,0.0,2,1.0,0.0,199099.51
494,1,1,67.0,5,0.0,2,1.0,1.0,85890.16
534,0,1,38.0,3,0.0,1,0.0,0.0,143938.27
695,1,0,31.0,8,0.0,2,0.0,1.0,131644.41
579,1,0,31.0,9,0.0,2,1.0,0.0,112395.98
432,2,1,38.0,2,135559.8,2,1.0,1.0,71856.3
816,2,0,25.0,2,150355.35,2,1.0,1.0,35770.84
730,0,0,37.0,1,0.0,2,1.0,1.0,124364.63
593,0,0,35.0,6,133489.12,2,1.0,1.0,78101.29
715,2,0,37.0,9,105489.31,1,0.0,0.0,143096.49
775,2,1,25.0,10,60205.2,2,1.0,0.0,14073.11
539,0,1,38.0,5,0.0,2,1.0,0.0,47388.41
576,1,1,19.0,6,0.0,2,0.0,0.0,72306.07
617,1,1,50.0,7,0.0,1,1.0,0.0,184839.7
688,0,1,40.0,6,0.0,1,1.0,1.0,47886.44
608,0,1,33.0,4,0.0,1,0.0,1.0,130474.03
597,1,1,35.0,9,0.0,3,0.0,1.0,73181.39
670,0,0,42.0,6,112333.63,1,1.0,1.0,65706.86
616,2,0,57.0,7,116936.81,1,1.0,1.0,104379.36
579,2,0,50.0,5,117721.02,1,0.0,1.0,192146.63
786,0,1,37.0,7,165896.22,2,1.0,1.0,66977.68
704,1,0,44.0,9,153656.85,1,1.0,0.0,158742.81
796,0,0,50.0,1,94164.0,1,1.0,1.0,189414.74
598,1,1,39.0,1,0.0,2,1.0,0.0,159130.32
602,0,1,49.0,0,191808.73,1,0.0,0.0,97640.2
619,0,1,58.0,5,152199.33,1,1.0,1.0,86022.09
492,2,0,52.0,8,125396.24,1,1.0,0.0,10014.72
641,2,1,41.0,7,104405.54,3,1.0,0.0,17384.21
518,0,0,27.0,1,133801.49,1,1.0,1.0,143315.57
623,1,0,40.0,4,0.0,3,1.0,0.0,31669.18
733,0,0,28.0,5,0.0,2,0.0,0.0,12761.16
625,2,1,42.0,6,100047.33,1,1.0,0.0,93429.95
759,0,0,31.0,1,109848.6,1,1.0,1.0,42012.55
604,0,0,32.0,7,127849.38,1,1.0,0.0,15798.7
512,1,0,46.0,3,0.0,2,1.0,1.0,56408.14
520,0,0,29.0,8,95947.76,1,1.0,0.0,4696.44
805,1,1,26.0,2,0.0,2,1.0,1.0,25042.1
626,0,1,43.0,4,137638.69,1,1.0,0.0,130442.08
656,0,1,38.0,10,0.0,1,1.0,1.0,136521.82
785,1,1,41.0,7,0.0,2,1.0,1.0,199108.88
553,0,1,31.0,6,0.0,2,0.0,0.0,124596.63
569,0,0,44.0,4,0.0,2,0.0,0.0,134394.78
670,0,1,38.0,10,89416.99,1,0.0,0.0,144275.39
586,1,1,42.0,6,0.0,2,1.0,1.0,123410.23
617,1,0,45.0,1,0.0,1,1.0,0.0,143298.06
508,0,0,60.0,7,143262.04,1,1.0,1.0,129562.74
624,1,0,35.0,7,119656.45,2,1.0,1.0,4595.05
654,0,1,29.0,4,132954.64,1,1.0,1.0,146715.07
681,2,0,44.0,3,105206.7,2,1.0,1.0,163558.36
578,1,1,28.0,4,0.0,2,0.0,0.0,6947.09
621,1,0,37.0,9,83061.26,2,1.0,0.0,9170.54
632,0,1,40.0,5,147650.68,1,1.0,1.0,199674.83
644,0,1,44.0,5,73348.56,1,1.0,0.0,157166.79
821,0,1,28.0,2,0.0,2,1.0,0.0,46072.52
754,0,0,38.0,2,0.0,2,0.0,0.0,3524.69
568,1,0,27.0,1,116320.68,1,0.0,1.0,45563.94
584,0,1,33.0,3,0.0,2,0.0,1.0,59103.13
549,0,0,29.0,8,0.0,2,1.0,1.0,189558.44
729,0,0,38.0,7,0.0,2,0.0,0.0,45779.9
523,0,1,61.0,8,66250.71,1,1.0,1.0,21859.06
477,2,0,24.0,2,95675.62,2,0.0,0.0,162699.7
675,2,1,42.0,2,92616.64,2,1.0,0.0,8567.18
782,1,0,41.0,4,0.0,1,1.0,0.0,132943.88
616,1,0,36.0,6,0.0,1,1.0,1.0,12916.32
738,1,0,37.0,8,100565.94,1,1.0,1.0,128799.86
717,1,0,42.0,5,190305.78,1,1.0,0.0,99347.8
526,2,0,35.0,9,118536.4,1,1.0,0.0,40980.87
660,0,1,19.0,5,127649.64,1,1.0,1.0,40368.65
525,0,1,35.0,7,165358.77,1,0.0,1.0,94738.54
629,1,1,29.0,6,0.0,2,1.0,1.0,88842.8
616,2,0,36.0,10,78249.53,1,1.0,0.0,136934.91
521,2,0,61.0,0,125193.96,1,1.0,1.0,109356.53
691,0,0,29.0,9,0.0,2,0.0,0.0,199635.93
687,2,0,41.0,2,154007.21,1,1.0,0.0,158408.23
677,1,0,43.0,3,133214.88,2,1.0,1.0,95936.84
695,1,1,63.0,1,146202.93,1,1.0,1.0,126688.83
663,0,0,27.0,9,0.0,2,1.0,0.0,150850.29
496,0,1,30.0,0,90963.49,1,0.0,1.0,27802.0
747,1,1,41.0,9,0.0,1,1.0,0.0,32430.94
546,0,0,52.0,2,0.0,1,1.0,0.0,137332.37
706,1,1,68.0,4,114386.85,1,1.0,1.0,28601.68
472,0,0,26.0,5,0.0,2,1.0,0.0,108411.66
703,0,0,40.0,7,0.0,2,0.0,1.0,122518.5
850,0,0,38.0,2,0.0,2,1.0,0.0,9015.07
667,1,1,71.0,4,137260.78,1,0.0,1.0,94433.08
559,0,1,33.0,9,111060.05,2,1.0,0.0,110371.84
636,1,1,60.0,7,124447.73,1,1.0,1.0,141364.62
672,0,0,34.0,8,0.0,2,1.0,1.0,16245.25
667,0,1,42.0,7,0.0,1,0.0,1.0,108348.94
648,2,1,33.0,7,135310.41,2,0.0,1.0,171668.2
497,0,1,32.0,8,0.0,2,1.0,0.0,67364.42
743,0,0,73.0,6,0.0,2,0.0,1.0,107867.38
619,0,1,29.0,5,0.0,2,1.0,0.0,194310.1
639,1,1,34.0,5,139393.19,2,0.0,0.0,33950.08
540,1,1,28.0,8,0.0,2,0.0,0.0,197588.32
766,0,0,26.0,3,104258.8,1,1.0,1.0,428.23
749,0,0,26.0,6,0.0,2,0.0,1.0,34948.77
655,2,1,32.0,9,113447.01,1,1.0,0.0,82084.3
630,0,1,33.0,9,0.0,2,1.0,0.0,64804.59
778,2,0,33.0,4,111063.73,2,1.0,0.0,83556.65
757,2,0,30.0,6,161378.02,1,0.0,0.0,71926.28
529,1,0,39.0,2,82766.43,1,1.0,1.0,122925.44
620,1,1,29.0,9,0.0,2,1.0,0.0,13133.88
615,0,0,61.0,1,104267.7,1,1.0,0.0,62845.64
735,0,0,25.0,3,91718.8,1,0.0,0.0,28411.23
705,1,0,47.0,3,63488.7,1,0.0,1.0,28640.92
644,1,0,46.0,6,12459.19,1,0.0,0.0,156787.34
505,2,0,37.0,6,159863.9,2,0.0,1.0,125307.87
471,2,1,23.0,6,104592.55,2,1.0,0.0,131736.23
722,1,0,50.0,4,132088.59,1,1.0,1.0,128262.14
577,1,0,39.0,4,0.0,2,1.0,0.0,91366.42
744,1,1,44.0,5,120654.68,1,1.0,0.0,82290.81
573,0,0,30.0,6,0.0,2,1.0,0.0,66190.21
653,0,0,32.0,4,83772.95,1,0.0,1.0,23920.65
660,0,0,31.0,6,172325.67,1,0.0,1.0,45438.38
787,0,1,46.0,7,117685.31,2,1.0,1.0,93360.35
617,0,1,41.0,7,0.0,2,0.0,1.0,14496.67
567,0,1,39.0,5,0.0,2,0.0,0.0,168521.72
682,1,0,64.0,9,0.0,2,1.0,1.0,103318.44
684,0,1,35.0,6,135871.5,1,1.0,1.0,87219.41
447,0,1,41.0,3,0.0,4,1.0,1.0,197490.39
625,2,0,49.0,4,128504.76,1,1.0,0.0,126812.63
585,0,1,36.0,7,0.0,2,1.0,0.0,94283.09
516,0,0,42.0,8,56228.25,1,1.0,0.0,46857.52
732,2,0,45.0,6,98792.4,1,1.0,0.0,81491.7
628,2,1,40.0,5,181768.32,2,1.0,1.0,129107.97
682,1,0,48.0,9,101198.01,1,1.0,1.0,49732.9
746,0,1,25.0,9,0.0,2,0.0,1.0,88728.47
655,0,0,60.0,3,0.0,2,1.0,1.0,86981.45
644,0,0,39.0,9,0.0,1,1.0,0.0,3740.93
778,0,1,34.0,5,139064.06,2,0.0,0.0,67949.32
617,0,0,35.0,2,104508.1,1,1.0,1.0,147636.46
660,2,1,35.0,9,113948.58,1,1.0,0.0,188891.96
537,0,1,47.0,10,0.0,2,0.0,1.0,25482.62
554,0,0,39.0,10,0.0,2,1.0,1.0,18391.93
806,0,1,31.0,9,0.0,2,0.0,1.0,140168.36
611,2,1,37.0,1,117524.72,2,0.0,1.0,161064.29
665,0,0,37.0,5,160389.82,1,0.0,1.0,183542.08
648,0,0,37.0,7,0.0,2,1.0,0.0,194238.92
692,0,1,27.0,1,125547.53,1,0.0,0.0,7900.46
507,1,1,46.0,6,92783.68,1,1.0,1.0,51424.29
696,2,1,49.0,5,97036.22,2,1.0,0.0,152450.84
681,0,1,34.0,3,0.0,2,0.0,0.0,55816.2
